,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
13,-2243.2686913743355,-80.95649950206874,-1977.4973090772953,-181.2560605752032,-61.68962197112407,885.2269928529107,-1607.4689834979542,1167.891220435952,732.1904720591518,-433.22357858536026,74.79002477488397,799.3079350002471,-703.401497617426,-676.9725392953519,-350.0330395540721,-793.9441535171079,152.32968871273934,-140.5586895077576,389.478511061341
14,-5434.182944233678,1982.5863944972668,-125.31679866713975,1023.1193270228147,31.866681332420576,-461.71377919570557,1015.5781914105958,-1084.4478277634958,-252.24370224487413,94.22002013635056,461.10081441061163,-284.2071959588009,607.0043564272685,-400.4827667670965,128.28564707094813,214.37836223712634,-114.4515226232559,-393.09639909781475,-262.0348430454262
15,-4999.667545897824,2084.6631742777818,-556.3308582460703,762.1588223625628,323.3428840515302,-301.6073968802032,764.2242931830227,-693.6620772559016,-376.6252387640847,-368.22782645856046,534.9505107109669,-237.85226469009393,196.50968687633102,-102.01451559125437,14.331850555912135,155.05428706166512,174.27263972401602,-24.021854451942744,-60.94410031257458
16,-4941.901932794735,1903.6223408054823,-887.6675393480701,705.1176699428853,435.99775275006084,-245.7309278680381,686.2448853230512,-679.6523519842356,-240.96184938352903,-602.6299352394603,445.5308467194571,-179.46223692857123,151.1554550936492,-10.928541958319393,5.330887273637333,73.12502510265486,119.00617382858778,15.480628531466584,-168.53739451638137
17,-4554.443359782378,1696.3717078569923,-1399.650274394214,490.7483381171752,589.3653791571295,-137.418633502749,374.94469134715916,-331.77049529718687,-145.35586631062168,-1108.2064297466827,351.9004081299585,-156.61535917219666,-87.66827063049375,167.38918873244975,-122.99757903889808,-76.65950956435393,150.12292237164533,208.84919617259246,-200.2099472184533
18,-5533.27692612544,2147.4975134069005,208.22470675604666,1094.5688341308337,-20.942596563893698,-263.65402859224463,870.0652373009285,-961.2020318989605,34.7544184783424,559.8322830445757,550.1225194510189,-97.17892523081208,667.3552905500119,-426.0742474091068,206.89410803446648,61.83897064293825,94.4535945650325,-171.74284365459187,-165.5086495059711
19,-4598.3313577024865,1838.996930888232,-1124.3922242283872,714.2917812724904,-44.20696291648321,190.09098240582017,231.3681165490172,-284.21465696708447,-490.4616435307477,-320.3103421867187,51.51816314169067,-140.17443484368397,-184.0919675668392,19.619034693320458,32.82835589489451,114.38341210303123,153.28434159280087,83.80788920872145,-13.055517981748462
20,-4987.098833837969,2146.9131223182903,-490.73720288653396,904.4295752199982,-62.14845871706063,151.09731626927024,503.0119381704014,-509.8467658010636,-252.7081244959743,289.74652334279966,346.957572041082,-24.419178138341117,109.4806975114351,-199.03863823802442,97.138866221904,126.40932800944867,240.1998902132383,107.60074711577926,-12.694446775228846
21,-3855.1134974126144,1567.8402190844122,-1761.840887696196,158.0694464427072,626.3924894390758,179.48500001648338,-296.72487103583205,294.5909889073635,29.984252213652606,-1315.5451877842247,228.8668741109404,147.5187476991186,-468.29851310864734,332.58656864394675,-356.4240096460089,-359.7280989838977,426.2807297374571,518.4963376739747,82.01728382637347
22,-4335.487558224164,1335.9425405693742,-1810.7979800966168,415.7766002732224,535.8306717320282,248.4578990169757,-131.97172615676686,-54.47673701104344,87.25343288958719,-1052.079641769482,76.45970705564642,155.43465393108005,-272.60605413951276,229.2099304722979,-153.86495511834505,-417.72310796037056,252.5489840149168,292.14679601454003,-122.7229609160619
23,-4772.341643701735,1925.802404226695,-959.7968472635281,679.0122674231399,289.3679647523758,363.01616429503116,181.61664808265846,-380.8693172104574,79.29850361314352,-131.77340640206967,272.1177626979076,304.24460799393853,-126.4719006333749,35.722892418958814,-86.90730872921594,-294.456996631111,543.7974699654035,362.68645500217724,83.4058142696764
24,-4682.877409888558,2503.7072124695324,-973.1520995101113,1033.2875824739779,-436.30406490289147,468.05204378649347,113.94223234037435,-338.29436037201583,-249.16790227630074,503.2217578703893,-117.35784826362956,115.33604445206427,173.30257772913293,4.7569738725418755,71.3813427038461,-36.02116299498986,211.01240603141423,179.2297848282427,156.1906319745401
25,-4548.92837616163,1728.2438075752323,-425.0460899435165,1340.5046534931703,-1252.6365246480293,1218.5976028194902,46.04947992472458,37.26015100267509,193.423442996774,1819.9807893418442,-489.97124641113214,-63.93130167713588,204.74641693667655,-348.1969260338605,451.0567627157545,472.53704994586934,-553.3660107010022,-390.46293616228564,-75.22158949053882
26,-4376.228624616887,1360.3015483218867,-1715.2284386047388,522.0985391180798,229.31924645381153,572.4385846605259,-307.7261447021056,-81.78273897532168,35.123197834411464,-584.2317216347384,-108.7457261285416,345.55591571848555,-375.0915155354181,176.2798436658495,-74.47511529060041,-411.8027028785472,314.81120655563836,271.6288638892358,-9.381622700960278
27,-4997.208711951449,1938.5079493307599,-363.94473545261656,1133.1213268027554,-624.1040018942286,659.3724818384378,197.3432531862154,-332.06787298814896,72.51503189779974,1273.7597737913234,-67.65562427416137,156.41357006822614,196.86424081568813,-316.91611526622376,299.68652178857786,117.43346112226567,-2.5610423057879776,15.158625468171042,-56.900460023519706
28,-4646.998877419082,1657.0008676028192,-1093.997382850434,873.5367883340333,-366.8318468432069,880.6942806033642,-174.0968835005455,-187.6686585015541,34.51924187174374,575.2372506908621,-284.264876392883,320.78638561036456,-252.4962325625428,-66.33663393339437,134.8205831027337,-91.13027120057751,174.8988482158538,136.41373002862824,32.14761621778882
29,-3772.7867046899423,1305.6456254519364,-1783.8073921047308,137.8979434434379,321.09447771225155,681.2964764073611,-634.8742043017245,432.7148287912694,310.5853119620201,-769.3341184759887,-96.28197635406949,580.1746134875187,-633.0989037204885,222.70903802113946,-297.302303244173,-741.2319908604849,577.4945349127879,449.4727834024118,301.9828838082989
30,-3708.6214256533353,1438.8289064410812,-1659.4695917901736,32.83844333099715,359.1915079692442,634.6617293109921,-559.8517712770661,459.2803516505723,323.304152011194,-762.547872830452,-85.02094004525443,572.3920100207246,-614.4638659857418,242.95928266867722,-356.2505857310429,-751.676210754591,626.9249210956068,449.7048381845875,340.51341672429953
31,-3849.5194803826835,1552.9251249020697,-1641.5401885168226,253.03881008752987,157.75208558504633,771.8871084257926,-553.021221634003,356.70670506289616,216.35891250872356,-552.0562845286604,-151.8036634490491,508.9596508155208,-674.1529665963415,209.93756753310845,-279.9608427300309,-610.9024340856078,597.5733767522718,482.97731851401045,372.08247940462746
32,-4543.414894578822,1921.4777056002943,-966.6214998787505,753.9343164434123,-212.67514966047293,857.8125765862992,-93.18323808864479,-55.9306066505691,122.55506229750961,505.77091724731577,-111.01500962334393,374.6018358678623,-325.1009321655865,-37.73957309830986,5.5751864724405,-213.74721851260853,415.9542103806601,340.96927662872184,266.85365970488743
33,-4631.132167465958,1838.448586849725,-972.8176684135477,918.4957677034937,-439.242965891307,889.6484907267197,-45.17693068496807,-195.35041490920636,26.54895114816065,724.4796340486334,-210.89801860518895,266.6113546268973,-148.26190580579106,-121.8465978119877,179.40577548881853,-3.501433208862256,138.52050903422602,122.00565234570783,93.26456459282014
34,-3955.3677885239667,1850.8802345890388,-1296.1563061315887,228.18636004181167,163.08829067219025,712.3535915709829,-333.3663039875435,271.3048621268791,186.8254432835864,-438.6491677191968,55.49561724743023,458.2004268780589,-647.668242642171,121.12955590425099,-223.2250946279529,-523.6601962128005,692.3165712753616,495.13685351213473,391.29111795855056
35,-3582.5855999872792,1186.7001308461108,-1403.9354641499917,445.66690487685,-488.99328603056074,1318.300801929692,-830.4121977824741,449.7080664761035,260.8364352845137,539.5254164886592,-270.86040464324685,678.3155138810613,-900.1189603663794,-259.57822415616687,-53.97281594703096,-350.4591513504572,472.3085755707009,180.96422712423131,407.976925107801
36,-4725.842158011367,1998.3791166678093,807.0223391661918,1495.3986637956798,-1898.570286622067,645.9161774736854,261.4475696458612,328.8201016065469,465.8367728106344,2234.9109390200256,-337.8157957026844,-416.93483947953536,963.6252322678592,-518.2008482746081,545.0217130283414,362.7274277721057,-1098.2779088252414,-602.1431820289042,-290.35532827457234
37,-5244.961047913408,2378.122967220097,666.2499172531844,1084.8822910787646,-861.5016144235259,336.4999994138776,438.0198569692688,31.77635639797976,469.2121950808024,1579.084808942275,352.8107928202665,21.07379461992872,451.7300578641266,-644.2202851547693,338.8201976057719,-72.84300045053654,-2.126516161939848,54.85525471340595,-77.94214328665369
38,-5372.642157335087,2526.581955838528,859.04918309018,938.4616835739479,-741.6739807401824,230.76705061560602,467.24126158482716,117.58312569459385,686.3629056326339,1378.0189671954963,607.2423744532744,75.2153296213806,300.9998434697628,-705.9314561687502,284.7104365074751,-270.53041647075963,217.81083284711997,209.33600790763398,-141.97817776262607
39,-5071.386170016757,2825.3884754879564,1209.3287894786674,585.0534825853235,-691.8023437397059,89.19414813482571,490.20126028064465,480.99528181950035,821.7514118237281,1096.7702397841756,847.2905224439023,68.34814817346178,88.96186659257552,-637.3474411075068,110.98100773422743,-369.5012196924527,414.64073360115356,433.92314505959104,-6.059365487980041
40,-5289.001379019703,2570.3695558692557,872.2205008380406,638.4903686297583,-565.8183091633975,181.39354045189123,389.6833460025591,235.14955639316838,820.0639673072443,1031.464118139727,804.1289704679358,220.89229724687246,-96.0746690992658,-647.1480326973975,246.9116229969463,-353.1056978052251,481.794851086743,395.4770823154568,-127.99062463866396
41,-5228.048590183882,2873.986522752512,1999.0846701997934,521.9004481352226,-920.8456701412736,-270.8289591932888,562.357857970116,792.5826729880657,1138.291072018808,1104.51878303793,746.7546417575361,158.87085319082104,599.9309802704272,-706.5954061016358,73.94830383313018,-593.1883761672672,132.67548409090097,202.65998559386864,-160.82228775481988
42,-4736.184189481712,2788.9250182676406,1141.8725165250403,116.27358427562912,-521.5464414434877,204.537146249831,355.178334098401,595.9131193384623,855.1553442372807,972.6818131565249,629.0947452409281,277.0731041948659,-61.81269060965435,-483.0856960769814,27.790253878433855,-287.6858754345311,417.0719510151297,411.12755463442267,71.55816086393217
43,-5110.419946510804,2717.263313246592,1276.3563644805063,435.1890462440317,-601.7819044577319,56.39241442863808,468.0768208190644,471.57153935732407,973.0304613845661,1111.2925826572377,823.5038662317538,309.6574028724653,101.39024879386164,-593.3437739273786,139.1565395530467,-394.18573587677804,400.09249088173794,438.2350475209751,-89.90784812961802
44,-5011.298127322863,2776.08980054648,1355.6013342740584,339.6690420768466,-636.6690211712439,58.09862067327147,478.3427543286286,584.6335484815403,974.3682147038191,1097.441146881473,774.3127038620385,292.30462845969635,146.06399925007696,-569.8128919563819,98.80696040446357,-393.76619077966166,364.45366080309134,415.1513976564046,-60.40343764217796
45,-5366.669714800965,2676.5684887447574,1584.6845625280698,679.3835318382452,-815.8744469423692,-115.58002968132124,471.14664435572996,479.40922739753654,988.5387572195757,1249.65669983504,806.2335097896687,169.63351726832715,383.6742717149815,-723.2863149052538,246.83065656528484,-435.85230546939704,233.88700682637543,278.16909027610814,-219.0043389710206
46,-4507.632089665775,1803.240067640593,-187.8791039542131,1067.8552062155916,-1041.8994805483483,1039.6961634577858,-108.13195761614523,203.99961484015984,392.7075910105055,1905.0974071657463,-57.42306317517157,206.35182659842326,-22.522794099273554,-430.2905109776893,385.3769001068211,95.52711234978861,-82.6584466327841,143.0869310447993,161.62859939826416
47,-5284.029553121011,2472.7324061213667,764.1117346158795,648.950396209877,-452.7801294103601,195.9519111795498,346.5367350682655,159.90244404025825,796.3364511329037,1068.0720568795616,785.5130225757459,315.53358168386546,-67.5816171067346,-573.2191408152306,245.91096136318117,-320.562946382925,520.3247944558965,432.00864290538436,-118.55200631589315
48,-4693.8382400548335,2428.6031787587413,1339.7029119719866,1409.5949940297178,-1957.2364359400829,411.25663811183637,280.8073401821231,700.9517949007071,626.1694264061257,1937.9661121433987,-257.93144686701385,-513.4399675740017,1087.8210288289495,-614.8540114413508,352.1143046163452,94.35465940437587,-1105.3153873868414,-584.150607712185,-91.58293288962311
49,-5331.182164038365,2547.021877140663,1046.6997029162417,793.5191208296283,-639.5060040968425,87.82374986254962,445.35357397197834,201.20360027893858,779.8223303736924,1303.9962494338956,750.4202770205414,203.33893832144716,245.70216399633537,-643.6007652441417,263.3269644538847,-321.5874634371496,388.81680789877026,367.6527408200388,-148.5188697745859
50,-5336.221232104331,2177.0731416532153,106.54245543206689,803.083051444405,-237.0256069946637,357.3910520638287,315.40364282009847,-229.75199051496227,562.699736295683,875.6924616601943,562.7829233360567,361.68640805812873,-121.18878000111985,-460.12156090419506,239.58598137029426,-303.9062858996652,575.5955074041412,328.957645855562,-94.66545326703145
51,-5423.950231483544,2334.2393218319453,618.4654510967483,928.1900582585471,-426.07187943319957,184.33569126233772,457.038377237256,-152.03895603989415,631.6194137827276,1294.020030855019,585.7042718521326,256.277209680177,317.1234766250124,-554.5272630769039,282.3070567069562,-287.9391887990706,405.51740471244364,273.31038986486436,-93.11631758533018
52,-5244.06922214092,2211.0411511685525,95.56378816658433,1056.387250538788,-577.7952774657336,447.8565969245207,309.78475745390017,-221.12226988255946,275.508115807546,1276.022315166741,281.2767914569188,142.70525948308088,144.26373545996108,-496.78174412911864,308.23241813372067,-24.517372967449766,191.2529114449862,151.09435123163368,-98.73063842975293
53,-5085.932919151041,2235.858054071053,-232.88158314595088,791.3249958715272,-101.0157535712106,456.23723788149874,323.3630582216499,-239.31247596725117,385.49223503007363,694.2245054086761,394.2562465652898,349.7589546783888,-72.587715454301,-301.3356644878732,67.28822749456273,-315.3511010466747,585.9609912414606,398.7299836874841,84.45366071098114
54,-4974.043177928778,2330.325827967643,-283.0134061976997,742.4053046863658,-75.24263983868315,484.21029787658193,323.0525473538717,-164.15385327888825,358.9830332886839,590.366703157181,381.3884956255888,307.11423208848555,-153.27708741501033,-263.73489904719435,-3.7652136449006703,-307.783545678672,626.3567765984992,442.3729367955618,138.53714113150608
55,-4934.934477971188,2129.6800457314957,-642.780490675359,770.6102686690507,-130.00899866606895,595.3415808252289,160.85304828298376,-182.07603598290999,236.59150463520817,406.9284851197917,212.20200727736122,284.3949592367089,-299.71388608446745,-222.43866606614898,45.92231491636759,-272.30770436592155,499.1928368899651,369.42727853180793,96.0437322151596
56,-5313.4970415239495,2368.7067403272076,231.73507623620355,994.4455847180764,-360.9944420748122,353.35225492537904,485.97232672482045,-243.90331065411064,443.90495908501737,1154.741492300972,441.8401707091783,188.3832314838957,277.8806983081593,-490.8476875681895,188.29611592167842,-229.89077763512293,362.31194483220344,231.4677625619875,-2.876400305241292
57,-3615.969602192088,1728.8604179970207,-1045.2348114143851,282.1233126740679,-355.71078526324555,1071.37109755604,-590.1718151969461,436.85748547934327,206.496597030115,432.54284122999843,-48.31841352049793,579.0981047413892,-918.7059346625437,-192.54171317126253,-194.74219454780564,-320.8847873582162,684.8534579776413,432.991018886546,514.126544383783
58,-5333.348414283511,2364.332420145307,542.0865606713232,1119.7538729225655,-748.8103766701862,319.55896956020365,489.7999551315172,-122.67396970730859,398.17368285948857,1496.2155719165055,316.12869989390816,9.927957550466164,488.4651351391778,-614.4360026489865,313.8430928739078,-38.93132431000697,14.225417101162586,44.03962440021946,-73.37460066156981
59,-5250.264560069457,2371.6182599928384,315.8596967495033,1052.6345448486625,-610.7140325780291,383.5927287665966,442.57755032989866,-163.4298538777974,333.1196991030862,1326.9551259282446,349.1161925850251,55.12581188838169,301.18372072305664,-536.3342049813506,244.49127184278274,-60.826053054411354,146.3738702474262,135.91866402586538,-37.18587596655408
60,-4449.361773947984,2240.263124243917,-640.1821071982762,850.0707845770149,-626.5102355888653,1153.5871830911292,58.799208405666455,259.4496512730628,286.7549516841214,990.1877761850453,-120.04563193168606,161.86772471021573,-400.3623131041274,-329.45513740839743,91.94529914637953,1.1637857544669625,272.6244511897308,135.8627382037976,329.24111560410967
61,-4809.799054939669,2350.731120090395,-287.6613898913864,765.8794203520306,-281.27509134131384,525.6726864108144,215.3535353558809,-46.433796217370265,170.6735215289005,642.870430853576,323.73359659288064,165.013409324649,-277.10584069524236,-250.1082315276839,35.55698029508261,-109.42617024518114,474.3029074532305,401.4928915523235,208.79803765689573
62,-5275.252743657703,2286.0242419956585,57.59866830005309,975.2992982000932,-341.5770602888952,396.43632899627687,413.4913445910832,-267.8989641865505,372.1117450923601,1050.3544615790308,385.8702209486754,189.251488048238,151.43370342536232,-460.01154182546446,203.17335724783143,-183.36841461937877,360.07903075058414,235.3508713387694,-38.16144669570476
63,-5231.292249754368,2158.3773902483827,-270.74753494479535,929.4203073785721,-245.45850975375703,464.6659763608416,320.4294413881506,-336.9442850587887,318.6049691208068,794.1505510401994,317.7700568488652,247.89130906674606,-4.604551986324642,-369.30572133254134,186.6387498661208,-205.5887713670161,406.992500443681,252.2822440135645,-54.849434617327226
64,-4787.80223928012,2274.298261587846,-480.5186493127967,606.2942467205826,-5.50675988098741,501.6282110270284,162.72323541995897,-89.27550541143296,268.4349408250005,271.6443169586346,366.2183572979148,322.80795281383746,-388.52848055154726,-148.7421962230174,-65.51095803445594,-325.05443406907585,670.9784489308504,501.62312189211207,165.09323586228115
65,-4979.971053995367,2399.783787103507,-38.47683969997117,653.7121521421955,32.84618927612921,312.4499176508111,426.8357286570511,-176.38041098766777,403.71880879298317,554.2079655383459,569.7440619676715,342.4914181111816,-50.11203205458801,-294.4180458029739,20.820069706122904,-304.17381069781413,628.6307708480277,429.1368940171319,103.54010336652212
66,-3865.7134922634277,1600.8763619977235,-1520.363676680652,101.25272478605346,262.5591951129893,445.5615152029967,-518.0749872548319,370.7331417049294,149.64878763217393,-1075.72700349897,228.73869974292862,273.20062742628727,-787.6736907569434,55.720211027446,-113.23574568201069,-432.03423375900013,576.0360038853836,475.128264921906,227.76369524466966
67,-5202.908826291299,2242.5648034372525,-213.06496275311224,772.1946720712168,88.13758677443127,218.61987173465485,483.1098405427752,-421.008209072469,318.4338287637437,346.88716731023356,617.7905957511566,253.58697730195044,-31.70856710322753,-318.63522439542487,92.7564593267816,-222.8484913116887,567.1775435543578,341.8002766911175,-55.42151641597754
68,-4026.7194861140083,1177.141663347011,-1575.7171155562037,676.6385332115879,-481.91798818214534,1242.365835423773,-786.6634969736327,143.24492153229534,54.155110451175645,452.5748969761999,-473.2359253711063,639.6221343265659,-662.6822982973658,-63.54348060701948,73.00943093957332,-199.28148620726975,229.43325064557712,112.28973796582387,162.3885085991544
69,-5321.104128246849,2303.2170084774043,20.708505282189716,872.8387708539319,57.480430179116674,78.15691908461615,608.8104853969354,-530.5934184201949,283.7381014754706,410.90940363303196,715.7008442108144,120.50614513555468,148.52610859392013,-388.9872994005363,118.80740022229773,-127.93825848014285,467.0739803169705,247.3370069085225,-119.45880086655683
70,-4815.55314857062,2164.283321430604,-562.0773295732903,416.08399795421576,494.9068256363027,69.94470101062501,448.24502137791626,-328.4104041870967,224.9335102915088,-578.9501126890339,608.9664433914008,204.9378639673468,-207.88101618769517,-4.886418044819387,-148.24079477157406,-232.6071141886132,574.3102232584683,421.1275046104633,-37.102505514769575
71,-4783.658964306186,2514.7381908574393,168.98313957506977,494.8985721766997,236.81018714948362,-95.87595889818758,577.5512158683551,-268.34031672615833,48.01758641638502,50.65384413427182,758.8314594829081,17.387683980297595,-52.570648356766355,-156.3669261940638,-68.41614330645415,-12.856626158384346,570.4049753602349,454.4975654139741,172.95524875892912
72,-4354.7597454505385,2297.1602840929518,-611.8784881987306,943.411278566183,-749.4109977938906,1206.1777709899243,124.34966879529992,223.40641658258275,155.26577071148245,1083.5406300482591,-195.92156147162626,50.95176375699758,-249.2123557981026,-315.1942567613381,95.65287313101231,209.1917949058454,83.27879161792283,5.03562414536204,352.7058246120026
73,-5118.257070452526,2226.178540207722,-40.3242975295476,552.7467716734011,568.151655425665,-215.60060265232516,821.3562849344197,-610.6308782299875,280.9922813445743,-474.9374547181192,752.4442065020286,67.11100275371076,148.592180664983,-105.25595126893451,-137.11137351201285,-92.94181532707141,388.62870608827467,288.39786952824954,-126.46315264149798
74,-5698.893641209023,2007.432511210159,460.28584759190153,1038.596460587201,13.075970569779223,-524.2997756834582,1018.9254404106505,-1051.2591301088216,106.6986376957069,285.2629282577867,658.5211061851718,-273.4033305112223,610.5568512959312,-661.1626962866867,201.04914878465064,57.29785327905684,-34.17917700306671,-315.4623028979937,-245.74494688679968
75,-5666.595529054905,2120.035339571742,729.1768626277687,941.4114091572196,388.0676515312739,-718.2755108753314,1195.0884154421703,-1079.3945838141472,276.68695753731777,-75.16573730338942,893.3753802011988,-241.93405840960756,705.1860585137885,-516.0776041635623,53.94621083187127,48.9941738023587,31.532067168760822,-239.9871562048727,-131.0071754779453
76,-4990.240716910465,1801.5245860396417,-312.65779394370463,528.9078390558608,862.8332456953581,-657.4677145178978,1006.313170143621,-696.2273750488962,3.90631751751811,-1187.5001603687826,609.2019374955379,-447.43682176200093,111.37481696077904,-36.12414308899548,-99.15303636926284,70.05576675540969,4.9022377152246985,13.281737378200502,-118.28994922079535
77,-4545.210128036017,1513.517076414403,-723.0612532479669,300.5878016101227,1112.3670251782012,-724.4650033033452,849.5964615282375,-350.342644257977,66.82241878880481,-1655.6412718578695,424.2491296777721,-589.8067835626267,-67.8535323440776,190.75747797270515,-103.23540294839009,88.04516180342618,-145.75089810862983,113.61572558043156,-123.78443676260386
78,-4910.559708904703,1710.975405891403,-152.6318028622145,537.1492152873648,984.5078234128739,-838.0886070627374,1138.6471790078506,-722.1012452409866,-48.36836464592208,-1285.5285517627551,514.1367857689867,-618.8172726724058,192.5087850736279,-19.310797559424216,-63.17425556517467,110.86350356818242,-132.01457322172334,-81.1899037602854,-20.549892115722972
79,-4268.647431414704,1496.7154449754078,-1255.0636384963666,682.8829876040015,-302.6263759667306,1081.013597338889,-494.5037386120397,71.0862863674279,160.15183122937717,584.6762981842215,-218.94261265099627,667.2741330335514,-582.3940378474717,-81.72225005286907,29.047783381825873,-299.54771123420136,462.1553363045002,303.20499215111664,240.3819075793563
80,-4868.477057038102,1627.7990579643244,-64.64476847620541,456.017898691898,1168.1787591590382,-925.494780720954,1259.6255891976903,-748.274420446895,126.37848922573212,-1447.6811426692764,485.2849790499284,-587.6868269707513,325.0953672196412,79.3878826049623,-142.3149736995634,190.28949144592812,-282.97607026228127,-96.82486952665985,-37.32626719101286
81,-4748.997949769492,1625.8749840816804,-118.1836138610201,484.1411190455726,1034.9815195562678,-898.0425078624955,1117.760938422572,-647.8210954292581,-95.08647241276739,-1349.2804834753356,399.1582830205434,-738.6743036344448,177.67451820627463,53.79971970157853,-50.9392776530499,95.50953304344141,-144.21659334787992,-87.1636582153018,128.37479812254406
82,-4522.71919524111,1221.6760656018905,-586.6650511563174,361.50821697111655,1299.6923719656181,-1003.8258100368909,1126.3067869867502,-439.7653889223251,166.5045577696892,-1751.2036554390172,282.23898618480763,-767.2648754020629,145.23969178135692,178.57123911684553,-54.6795212475074,142.77517655562974,-442.3965182309838,-87.58835587324165,-58.844096325180395
83,-4630.052327599557,1475.0681336826854,-232.13915873930048,396.7041262908363,1231.1557786963238,-1007.708649434274,1192.6647144903548,-559.9039701963598,23.064587386757278,-1556.2572198612888,352.2707926492513,-780.1084068146104,208.09338151275733,138.27334341895272,-90.96379215117119,158.07529230127494,-297.59021343656417,-87.33140497162155,91.78736770911088
84,-3981.06073303305,1973.3489052136201,-1251.8682495169244,902.0955504103106,-758.6717081699317,1408.7018561937455,-165.6568099375627,295.08502090734345,-124.33226980593773,654.4845824038773,-508.13474589127065,72.30019162020048,-327.0725110306232,-69.659227506663,107.82448351848484,364.1885273232123,-77.12342747546862,-139.786841898232,331.8914085805815
